2026-01-27 19:51:59,891 - Experiment Config: {'model': 'dinov2_vitb_multi_input', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'dinov2_vitb_multi_input', 'exp_name': 'dinov2_vitb_multi_input_is_partial_input', 'is_partial_input': True, 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-27 19:52:05,055 - Learnable parameters: 7475168
2026-01-27 19:52:10,491 - 
[Epoch 0 Training]
2026-01-27 19:59:59,660 - Iter 530/1891, heatmap Loss=0.0546, Loss=0.0546
2026-01-27 20:00:08,353 - Iter 540/1891, heatmap Loss=0.0581, Loss=0.0581
2026-01-27 20:00:17,220 - Iter 550/1891, heatmap Loss=0.0540, Loss=0.0540
2026-01-27 20:00:25,940 - Iter 560/1891, heatmap Loss=0.0545, Loss=0.0545
2026-01-27 20:00:34,577 - Iter 570/1891, heatmap Loss=0.0509, Loss=0.0509
2026-01-27 20:00:43,552 - Iter 580/1891, heatmap Loss=0.0528, Loss=0.0528
2026-01-27 20:00:52,258 - Iter 590/1891, heatmap Loss=0.0512, Loss=0.0512
2026-01-27 20:01:00,973 - Iter 600/1891, heatmap Loss=0.0581, Loss=0.0581
2026-01-27 20:01:09,658 - Iter 610/1891, heatmap Loss=0.0510, Loss=0.0510
2026-01-27 20:01:18,381 - Iter 620/1891, heatmap Loss=0.0581, Loss=0.0581
2026-01-27 20:01:27,062 - Iter 630/1891, heatmap Loss=0.0562, Loss=0.0562
2026-01-27 20:01:35,817 - Iter 640/1891, heatmap Loss=0.0521, Loss=0.0521
2026-01-27 20:01:44,570 - Iter 650/1891, heatmap Loss=0.0528, Loss=0.0528
2026-01-27 20:01:53,505 - Iter 660/1891, heatmap Loss=0.0534, Loss=0.0534
2026-01-27 20:02:02,444 - Iter 670/1891, heatmap Loss=0.0564, Loss=0.0564
2026-01-27 20:02:11,224 - Iter 680/1891, heatmap Loss=0.0535, Loss=0.0535
2026-01-27 20:02:19,965 - Iter 690/1891, heatmap Loss=0.0565, Loss=0.0565
2026-01-27 20:02:28,776 - Iter 700/1891, heatmap Loss=0.0522, Loss=0.0522
2026-01-27 20:02:37,633 - Iter 710/1891, heatmap Loss=0.0559, Loss=0.0559
2026-01-27 20:02:46,372 - Iter 720/1891, heatmap Loss=0.0572, Loss=0.0572
2026-01-27 20:02:54,973 - Iter 730/1891, heatmap Loss=0.0521, Loss=0.0521
2026-01-27 20:03:03,881 - Iter 740/1891, heatmap Loss=0.0485, Loss=0.0485
2026-01-27 20:03:12,568 - Iter 750/1891, heatmap Loss=0.0562, Loss=0.0562
2026-01-27 20:03:21,442 - Iter 760/1891, heatmap Loss=0.0566, Loss=0.0566
2026-01-27 20:03:30,194 - Iter 770/1891, heatmap Loss=0.0528, Loss=0.0528
2026-01-27 20:03:39,047 - Iter 780/1891, heatmap Loss=0.0509, Loss=0.0509
2026-01-27 20:03:47,824 - Iter 790/1891, heatmap Loss=0.0499, Loss=0.0499
2026-01-27 20:03:56,492 - Iter 800/1891, heatmap Loss=0.0518, Loss=0.0518
2026-01-27 20:04:05,112 - Iter 810/1891, heatmap Loss=0.0533, Loss=0.0533
2026-01-27 20:04:13,828 - Iter 820/1891, heatmap Loss=0.0550, Loss=0.0550
2026-01-27 20:04:22,563 - Iter 830/1891, heatmap Loss=0.0540, Loss=0.0540
2026-01-27 20:04:30,983 - Iter 840/1891, heatmap Loss=0.0508, Loss=0.0508
2026-01-27 20:04:39,812 - Iter 850/1891, heatmap Loss=0.0503, Loss=0.0503
2026-01-27 20:04:48,490 - Iter 860/1891, heatmap Loss=0.0499, Loss=0.0499
2026-01-27 20:04:57,246 - Iter 870/1891, heatmap Loss=0.0492, Loss=0.0492
2026-01-27 20:05:06,063 - Iter 880/1891, heatmap Loss=0.0497, Loss=0.0497
2026-01-27 20:05:14,833 - Iter 890/1891, heatmap Loss=0.0516, Loss=0.0516
2026-01-27 20:05:23,574 - Iter 900/1891, heatmap Loss=0.0517, Loss=0.0517
2026-01-27 20:05:32,283 - Iter 910/1891, heatmap Loss=0.0504, Loss=0.0504
2026-01-27 20:05:41,293 - Iter 920/1891, heatmap Loss=0.0545, Loss=0.0545
2026-01-27 20:05:49,946 - Iter 930/1891, heatmap Loss=0.0543, Loss=0.0543
2026-01-27 20:05:58,759 - Iter 940/1891, heatmap Loss=0.0490, Loss=0.0490
2026-01-27 20:06:07,666 - Iter 950/1891, heatmap Loss=0.0506, Loss=0.0506
2026-01-27 20:06:16,421 - Iter 960/1891, heatmap Loss=0.0542, Loss=0.0542
2026-01-27 20:06:25,088 - Iter 970/1891, heatmap Loss=0.0548, Loss=0.0548
2026-01-27 20:06:33,840 - Iter 980/1891, heatmap Loss=0.0541, Loss=0.0541
2026-01-27 20:06:42,583 - Iter 990/1891, heatmap Loss=0.0542, Loss=0.0542
2026-01-27 20:06:51,397 - Iter 1000/1891, heatmap Loss=0.0555, Loss=0.0555
2026-01-27 20:07:00,094 - Iter 1010/1891, heatmap Loss=0.0514, Loss=0.0514
2026-01-27 20:07:08,808 - Iter 1020/1891, heatmap Loss=0.0497, Loss=0.0497
2026-01-27 20:07:17,628 - Iter 1030/1891, heatmap Loss=0.0517, Loss=0.0517
2026-01-27 20:07:26,286 - Iter 1040/1891, heatmap Loss=0.0515, Loss=0.0515
2026-01-27 20:07:34,857 - Iter 1050/1891, heatmap Loss=0.0517, Loss=0.0517
2026-01-27 20:07:43,526 - Iter 1060/1891, heatmap Loss=0.0533, Loss=0.0533
2026-01-27 20:07:52,056 - Iter 1070/1891, heatmap Loss=0.0496, Loss=0.0496
2026-01-27 20:08:00,850 - Iter 1080/1891, heatmap Loss=0.0548, Loss=0.0548
2026-01-27 20:08:09,539 - Iter 1090/1891, heatmap Loss=0.0518, Loss=0.0518
2026-01-27 20:08:18,398 - Iter 1100/1891, heatmap Loss=0.0499, Loss=0.0499
2026-01-27 20:08:27,111 - Iter 1110/1891, heatmap Loss=0.0563, Loss=0.0563
2026-01-27 20:08:35,881 - Iter 1120/1891, heatmap Loss=0.0520, Loss=0.0520
2026-01-27 20:08:44,578 - Iter 1130/1891, heatmap Loss=0.0507, Loss=0.0507
2026-01-27 20:08:53,347 - Iter 1140/1891, heatmap Loss=0.0505, Loss=0.0505
2026-01-27 20:09:02,073 - Iter 1150/1891, heatmap Loss=0.0527, Loss=0.0527
2026-01-27 20:09:10,864 - Iter 1160/1891, heatmap Loss=0.0514, Loss=0.0514
2026-01-27 20:09:19,458 - Iter 1170/1891, heatmap Loss=0.0494, Loss=0.0494
2026-01-27 20:09:28,156 - Iter 1180/1891, heatmap Loss=0.0545, Loss=0.0545
2026-01-27 20:09:36,648 - Iter 1190/1891, heatmap Loss=0.0497, Loss=0.0497
2026-01-27 20:09:45,321 - Iter 1200/1891, heatmap Loss=0.0524, Loss=0.0524
2026-01-27 20:09:54,151 - Iter 1210/1891, heatmap Loss=0.0534, Loss=0.0534
2026-01-27 20:10:02,767 - Iter 1220/1891, heatmap Loss=0.0558, Loss=0.0558
2026-01-27 20:10:11,453 - Iter 1230/1891, heatmap Loss=0.0558, Loss=0.0558
2026-01-27 20:10:20,098 - Iter 1240/1891, heatmap Loss=0.0568, Loss=0.0568
2026-01-27 20:10:28,770 - Iter 1250/1891, heatmap Loss=0.0526, Loss=0.0526
2026-01-27 20:10:37,528 - Iter 1260/1891, heatmap Loss=0.0551, Loss=0.0551
2026-01-27 20:10:46,311 - Iter 1270/1891, heatmap Loss=0.0485, Loss=0.0485
2026-01-27 20:10:55,136 - Iter 1280/1891, heatmap Loss=0.0527, Loss=0.0527
2026-01-27 20:11:03,795 - Iter 1290/1891, heatmap Loss=0.0540, Loss=0.0540
2026-01-27 20:11:12,713 - Iter 1300/1891, heatmap Loss=0.0538, Loss=0.0538
2026-01-27 20:11:21,449 - Iter 1310/1891, heatmap Loss=0.0540, Loss=0.0540
2026-01-27 20:11:30,309 - Iter 1320/1891, heatmap Loss=0.0521, Loss=0.0521
2026-01-27 20:11:38,774 - Iter 1330/1891, heatmap Loss=0.0504, Loss=0.0504
2026-01-27 20:11:47,366 - Iter 1340/1891, heatmap Loss=0.0514, Loss=0.0514
2026-01-27 20:11:56,313 - Iter 1350/1891, heatmap Loss=0.0519, Loss=0.0519
2026-01-27 20:12:04,957 - Iter 1360/1891, heatmap Loss=0.0526, Loss=0.0526
2026-01-27 20:12:13,663 - Iter 1370/1891, heatmap Loss=0.0546, Loss=0.0546
2026-01-27 20:12:22,213 - Iter 1380/1891, heatmap Loss=0.0530, Loss=0.0530
2026-01-27 20:12:30,938 - Iter 1390/1891, heatmap Loss=0.0534, Loss=0.0534
2026-01-27 20:12:39,585 - Iter 1400/1891, heatmap Loss=0.0502, Loss=0.0502
2026-01-27 20:12:48,338 - Iter 1410/1891, heatmap Loss=0.0506, Loss=0.0506
2026-01-27 20:12:56,971 - Iter 1420/1891, heatmap Loss=0.0517, Loss=0.0517
2026-01-27 20:13:05,895 - Iter 1430/1891, heatmap Loss=0.0471, Loss=0.0471
2026-01-27 20:13:14,733 - Iter 1440/1891, heatmap Loss=0.0508, Loss=0.0508
2026-01-27 20:13:23,324 - Iter 1450/1891, heatmap Loss=0.0491, Loss=0.0491
2026-01-27 20:13:32,236 - Iter 1460/1891, heatmap Loss=0.0507, Loss=0.0507
2026-01-27 20:13:40,943 - Iter 1470/1891, heatmap Loss=0.0501, Loss=0.0501
2026-01-27 20:13:49,662 - Iter 1480/1891, heatmap Loss=0.0530, Loss=0.0530
2026-01-27 20:13:58,566 - Iter 1490/1891, heatmap Loss=0.0541, Loss=0.0541
2026-01-27 20:14:07,680 - Iter 1500/1891, heatmap Loss=0.0492, Loss=0.0492
2026-01-27 20:14:16,372 - Iter 1510/1891, heatmap Loss=0.0539, Loss=0.0539
2026-01-27 20:14:25,171 - Iter 1520/1891, heatmap Loss=0.0545, Loss=0.0545
2026-01-27 20:14:33,931 - Iter 1530/1891, heatmap Loss=0.0511, Loss=0.0511
2026-01-27 20:14:42,569 - Iter 1540/1891, heatmap Loss=0.0491, Loss=0.0491
2026-01-27 20:14:51,277 - Iter 1550/1891, heatmap Loss=0.0493, Loss=0.0493
2026-01-27 20:14:59,855 - Iter 1560/1891, heatmap Loss=0.0510, Loss=0.0510
2026-01-27 20:15:08,670 - Iter 1570/1891, heatmap Loss=0.0547, Loss=0.0547
2026-01-27 20:15:17,582 - Iter 1580/1891, heatmap Loss=0.0500, Loss=0.0500
2026-01-27 20:15:26,299 - Iter 1590/1891, heatmap Loss=0.0512, Loss=0.0512
2026-01-27 20:15:35,075 - Iter 1600/1891, heatmap Loss=0.0497, Loss=0.0497
2026-01-27 20:15:43,858 - Iter 1610/1891, heatmap Loss=0.0520, Loss=0.0520
2026-01-27 20:15:52,545 - Iter 1620/1891, heatmap Loss=0.0520, Loss=0.0520
2026-01-27 20:16:01,445 - Iter 1630/1891, heatmap Loss=0.0535, Loss=0.0535
2026-01-27 20:16:10,541 - Iter 1640/1891, heatmap Loss=0.0573, Loss=0.0573
2026-01-27 20:16:18,951 - Iter 1650/1891, heatmap Loss=0.0470, Loss=0.0470
2026-01-27 20:16:27,845 - Iter 1660/1891, heatmap Loss=0.0530, Loss=0.0530
2026-01-27 20:16:36,429 - Iter 1670/1891, heatmap Loss=0.0558, Loss=0.0558
2026-01-27 20:16:45,473 - Iter 1680/1891, heatmap Loss=0.0522, Loss=0.0522
2026-01-27 20:16:54,105 - Iter 1690/1891, heatmap Loss=0.0530, Loss=0.0530
2026-01-27 20:17:03,023 - Iter 1700/1891, heatmap Loss=0.0497, Loss=0.0497
2026-01-27 20:17:11,976 - Iter 1710/1891, heatmap Loss=0.0533, Loss=0.0533
2026-01-27 20:17:20,826 - Iter 1720/1891, heatmap Loss=0.0509, Loss=0.0509
