2026-01-25 23:54:05,656 - Experiment Config: {'model': 'sam_dinov2_vitb', 'data_path': '/mnt/nvme1n1/lululemon/xjj/datasets/resized/gazefollow_extended', 'ckpt_save_dir': './experiments', 'wandb_project': 'sam_dinov2_vitb_lora_multi_input', 'exp_name': 'train_sam_dinov2_lora_prompt_gazefollow_multi_input', 'log_iter': 10, 'max_epochs': 15, 'batch_size': 60, 'lr': 0.001, 'n_workers': 8}
2026-01-25 23:54:11,185 - Learnable parameters: 6750944
2026-01-25 23:54:17,340 - 
[Epoch 0 Training]
2026-01-25 23:54:20,062 - Iter 0/1891, Loss=0.7171, Loss=0.7171
2026-01-25 23:54:24,453 - Iter 10/1891, Loss=0.0918, Loss=0.0918
2026-01-25 23:54:28,818 - Iter 20/1891, Loss=0.0691, Loss=0.0691
2026-01-25 23:54:33,289 - Iter 30/1891, Loss=0.0631, Loss=0.0631
2026-01-25 23:54:37,638 - Iter 40/1891, Loss=0.0592, Loss=0.0592
2026-01-25 23:54:42,247 - Iter 50/1891, Loss=0.0615, Loss=0.0615
2026-01-25 23:54:46,713 - Iter 60/1891, Loss=0.0586, Loss=0.0586
2026-01-25 23:54:51,129 - Iter 70/1891, Loss=0.0578, Loss=0.0578
2026-01-25 23:54:55,627 - Iter 80/1891, Loss=0.0611, Loss=0.0611
2026-01-25 23:55:00,089 - Iter 90/1891, Loss=0.0582, Loss=0.0582
2026-01-25 23:55:04,452 - Iter 100/1891, Loss=0.0603, Loss=0.0603
2026-01-25 23:55:08,735 - Iter 110/1891, Loss=0.0606, Loss=0.0606
2026-01-25 23:55:13,070 - Iter 120/1891, Loss=0.0543, Loss=0.0543
2026-01-25 23:55:17,498 - Iter 130/1891, Loss=0.0564, Loss=0.0564
2026-01-25 23:55:21,887 - Iter 140/1891, Loss=0.0579, Loss=0.0579
2026-01-25 23:55:26,336 - Iter 150/1891, Loss=0.0601, Loss=0.0601
2026-01-25 23:55:30,668 - Iter 160/1891, Loss=0.0568, Loss=0.0568
2026-01-25 23:55:34,972 - Iter 170/1891, Loss=0.0545, Loss=0.0545
2026-01-25 23:55:39,435 - Iter 180/1891, Loss=0.0593, Loss=0.0593
2026-01-25 23:55:43,724 - Iter 190/1891, Loss=0.0597, Loss=0.0597
2026-01-25 23:55:48,035 - Iter 200/1891, Loss=0.0573, Loss=0.0573
2026-01-25 23:55:52,447 - Iter 210/1891, Loss=0.0545, Loss=0.0545
2026-01-25 23:55:56,968 - Iter 220/1891, Loss=0.0548, Loss=0.0548
2026-01-25 23:56:01,500 - Iter 230/1891, Loss=0.0562, Loss=0.0562
2026-01-25 23:56:06,031 - Iter 240/1891, Loss=0.0562, Loss=0.0562
